date,hour,DHI,GHI,precipitation,sunshine_dur,temp,apparent_zenith,azimuth,DNI,irradiance,power_output,PV_noise,power_output_noisy
2017-09-17,2,1.0,2.0,0.0,0.0,7.75,115.99828364384096,53.24923653915997,0.0,1.1930687997793166,6.263611198841411,0.6174900467931562,5.646121152048256
2017-09-17,3,1.0,2.0,0.0,0.0,7.8,107.27064663271881,66.39889526727028,0.0,1.1025903319316113,5.788599242640959,0.21923311265384027,5.5693661299871176
2017-09-17,4,1.0,2.0,0.0,0.0,7.95,97.65186328715446,78.20736925475386,0.0,1.0135667752819202,5.321225570230081,0.480128611618129,4.841096958611952
2017-09-17,5,7.333333333333333,8.666666666666666,0.0,0.0,8.066666666666666,87.39309994960536,89.38390558713276,39.811424078228335,7.806200988998853,40.98255519224398,1.8251979107607144,39.15735728148326
2017-09-17,6,35.166666666666664,36.166666666666664,0.0,0.0,8.15,77.4788968870396,100.62620814528292,4.8666988688760044,34.851261808747296,182.96912449592324,26.405192103183406,156.56393239273984
2017-09-17,7,147.5,149.0,0.0,0.0,9.266666666666667,67.8408712965376,112.66027610438562,3.746326805554667,142.7900018270197,749.6475095918535,76.3278644696229,673.3196451222306
2017-09-17,8,190.66666666666666,195.33333333333334,0.0,0.0,10.483333333333334,59.06530671219639,126.28247805440225,8.876350992249657,190.26605069279836,998.8967661371913,100.31555170877989,898.5812144284114
2017-09-17,9,252.83333333333334,258.8333333333333,0.0,0.0,11.183333333333332,51.84487143974317,142.27946925231834,9.839722917047716,252.29582792741942,1324.553096618952,122.74766879358513,1201.805427825367
2017-09-17,10,284.3333333333333,581.5,0.0,34.0,13.083333333333334,47.05568738200224,161.00987435984666,432.59421980743855,738.4229375601384,3876.7204221907255,386.98290294763393,3489.737519243092
2017-09-17,11,154.16666666666666,650.6666666666666,0.0,50.0,13.833333333333336,45.545353468102554,181.64834119047416,709.0809813274374,881.643005841314,4628.625780666899,336.5692010788899,4292.056579588009
2017-09-17,12,114.16666666666667,723.6666666666666,0.0,60.0,15.383333333333333,47.64384148696592,202.0918844586616,904.573508501186,992.4202021388725,5210.206061229082,686.2223666121223,4523.983694616959
2017-09-17,13,229.83333333333334,375.6666666666667,0.0,22.0,15.000000000000002,52.904153788303894,220.38354220874166,232.83000524830956,457.23492480732307,2400.4833552384466,146.52663140551462,2253.9567238329314
2017-09-17,14,181.5,187.33333333333334,0.1,0.0,13.75,60.445491996009714,235.93691671951967,11.992498847806852,183.55966995263904,963.6882672513551,78.73182970236614,884.9564375489887
2017-09-17,15,120.0,245.16666666666666,0.0,37.0,13.233333333333334,69.41759058266183,249.2292811313871,369.98158683606033,296.9520428587141,1558.9982250082487,107.47337194127861,1451.5248530669699
2017-09-17,16,62.833333333333336,77.33333333333333,0.0,12.0,12.533333333333333,79.15694443935102,261.0652779266113,59.922730111550436,80.26716038914479,421.40259204301,31.58262424119064,389.8199678018195
2017-09-17,17,9.5,10.833333333333334,0.1,0.0,11.866666666666665,89.14798308225024,272.2294650693281,71.02798532142351,9.500923798354714,49.87984994136224,2.8282069736281783,47.05164296773406
2017-09-17,18,2.1666666666666665,3.1666666666666665,7.299999999999999,0.0,9.583333333333334,99.37666334366496,283.4395732857775,0.0,2.1589853813916267,11.334673252306038,0.7780037837389733,10.556669468567067
2017-09-17,19,0.5,2.0,3.6999999999999993,0.0,8.200000000000001,108.92377126405563,295.39608054852175,0.0,0.5829303407537488,3.060384288957181,0.1839568015053815,2.8764274874517994
2017-09-17,20,0.6666666666666666,1.8333333333333333,0.8999999999999999,0.0,8.299999999999999,117.50196832051114,308.81554618247566,0.0,0.8038022574302163,4.219961851508635,0.34283789538222437,3.8771239561264106
2017-09-17,21,0.8333333333333334,2.0,0.4,0.0,8.383333333333335,124.46922601970846,324.34135693992465,0.0,1.04642345776744,5.49372315327906,0.3481585621324339,5.145564591146626
2017-09-17,22,0.8333333333333334,1.8333333333333333,2.6,0.0,8.55,129.0383250448854,342.1896383988373,0.0,1.0490262382550377,5.507387750838948,0.676671476375789,4.830716274463159
2017-09-17,23,0.8333333333333334,2.0,4.0,0.0,8.983333333333333,130.48190130846788,181.60699212152596,0.0,1.0510786397620924,5.518162858750984,0.4292038921641323,5.088958966586851
2017-09-18,0,0.8333333333333334,2.0,0.4,0.0,9.133333333333333,128.52331395870087,20.878628264359765,0.0,1.0514109867566195,5.519907680472252,0.2801776880246915,5.23972999244756
2017-09-18,1,1.0,2.0,0.7,0.0,9.183333333333332,123.53397544027393,38.390564766275894,0.0,1.2424984688161493,6.523116961284784,0.7673947827295139,5.75572217855527
2017-09-18,2,0.8333333333333334,2.0,0.8999999999999999,0.0,9.233333333333333,116.27507712309216,53.56595831623533,0.0,0.9978253834889993,5.238583263317246,0.5053575170459081,4.733225746271338
2017-09-18,3,1.0,2.0,1.2000000000000002,0.0,9.116666666666667,107.51926823265853,66.72339088853421,0.0,1.1025240937716239,5.7882514923010255,0.16034088714065917,5.627910605160365
2017-09-18,4,1.0,2.0,0.6,0.0,8.916666666666666,97.88329673330084,78.53326838861696,0.0,1.01369121921802,5.321878900894606,0.6042739660073343,4.717604934887272
2017-09-18,5,6.166666666666667,7.333333333333333,0.0,0.0,8.950000000000001,87.6063638161599,89.71138735464866,74.97570572642552,6.620221991792147,34.75616545690877,2.247802942717294,32.508362514191475
2017-09-18,6,58.166666666666664,60.166666666666664,0.0,0.0,9.333333333333334,77.70808426979207,100.9573922758117,9.425830259166501,58.22896066106265,305.70204347057893,31.515847153802685,274.18619631677626
2017-09-18,7,212.16666666666666,309.3333333333333,0.0,18.0,10.85,68.08800245106673,112.99527519403398,261.9001268141538,354.164834743463,1859.3653824031808,150.7932178514141,1708.5721645517667
2017-09-18,8,136.16666666666666,309.3333333333333,0.0,36.0,11.433333333333332,59.341651089217926,126.61382563620363,348.61379347844814,397.0922565179253,2084.734346719107,211.43361891281464,1873.300727806293
2017-09-18,9,275.0,576.3333333333334,0.0,36.0,12.65,52.16049769074392,142.5836021720418,501.242489494788,740.5259818137106,3887.7614045219802,374.3885626565073,3513.372841865473
2017-09-18,10,217.66666666666666,287.5,0.0,6.0,11.883333333333333,47.41310818194102,161.24204466273574,101.54155381859282,329.14047824041614,1727.9875107621847,124.90316637427873,1603.0843443879057
2017-09-18,11,361.8333333333333,455.0,0.0,10.0,13.416666666666666,45.93299856092985,181.76125680234603,133.6971218063301,502.2396887642232,2636.7583660121713,267.80473624052973,2368.9536297716418
2017-09-18,12,398.6666666666667,419.0,0.0,0.0,13.833333333333334,48.03982855094336,202.07598259049357,30.61890552506001,419.4985214464025,2202.367237593613,203.59915942710347,1998.7680781665094
2017-09-18,13,333.5,372.5,0.0,3.0,14.066666666666665,53.29050806650114,220.2726832161949,67.07654697143163,391.31741265117563,2054.416416418672,156.85389224065185,1897.5625241780206
2017-09-18,14,194.5,258.0,0.0,8.0,13.949999999999998,60.8156380311008,235.77351583890083,130.0695091667279,292.64705982982315,1536.3970641065714,105.57063177036463,1430.8264323362066
2017-09-18,15,176.66666666666666,191.0,0.0,0.0,13.866666666666667,69.77316600699889,249.04215182244616,40.270540284657294,192.3347912326025,1009.7576539711631,43.850346447219174,965.9073075239439
2017-09-18,16,98.5,161.0,0.0,43.0,13.983333333333333,79.50168979336978,260.8697035827222,372.07855207371676,178.43164117811446,936.7661161851007,123.50111320993709,813.2650029751636
2017-09-18,17,19.333333333333332,25.666666666666668,0.0,6.0,12.950000000000003,89.47543339366916,272.0334518643468,502.42663439876065,24.390551983599227,128.05039791389592,10.927167155793937,117.123230758102
2017-09-18,18,1.0,2.3333333333333335,0.0,0.0,11.466666666666667,99.72699139644845,283.249267673961,0.0,1.0341226002966513,5.42914365155742,0.49324826076912226,4.935895390788297
2017-09-18,19,0.8333333333333334,2.0,0.0,0.0,10.5,109.28471296842604,295.22033187876104,0.0,0.9352537625684518,4.910082253484371,0.2756055510764618,4.634476702407911
2017-09-18,20,1.0,2.0,0.0,0.0,10.216666666666667,117.87781807592701,308.67076231642665,0.0,1.2035198050551683,6.318478976539633,0.9431372889977596,5.375341687541874
2017-09-18,21,0.8333333333333334,2.0,0.0,0.0,9.733333333333333,124.85979425265266,324.25565847306757,0.0,1.0463482555575618,5.4933283416771985,0.3157047336880943,5.177623607989104
2017-09-18,22,0.8333333333333334,2.0,0.0,0.0,8.65,129.43495664209726,342.1990089723365,0.0,1.0491243612995436,5.5079028968226025,0.4561819424372177,5.0517209543853845
2017-09-18,23,0.5,1.8333333333333333,0.0,0.0,9.666666666666668,130.8666730115494,121.73373249462794,0.0,0.6395607244281992,3.3576938032480457,0.2041073024523866,3.1535865007956594
2017-09-19,0,0.8333333333333334,2.0,0.0,0.0,9.033333333333333,128.8772071495221,21.108234104162847,0.0,1.0489075848580836,5.50676482050494,0.45203890904318755,5.054725911461752
2017-09-19,1,1.0,2.0,0.0,0.0,9.133333333333333,123.84791781812798,38.682673289399325,0.0,1.2405290617943476,6.512777574420324,0.44266554595970203,6.070112028460621
